MB099 Q0 34643181832241154 1 5.818180 2011-2012-baseline# TResult(id:34643181832241154, rsv:5.818179607391357, screen_name:TrendsGoogle, epoch:1297094552, text:superbowl score by quarter, best superbowl commercials 2011, ...: superbowl score by quarter best superbowl commercials 2011 super bo..., followers_count:17, statuses_count:2655, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34317891583090688 2 5.162620 2011-2012-baseline# TResult(id:34317891583090688, rsv:5.162619590759277, screen_name:ChristineStfu, epoch:1297016997, text:Gonna shower then wait for the Superbowl to come on. I just wanna watch the commercials lol. Superbowl commercials are the best/funniest., followers_count:291, statuses_count:44634, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 32639904773054465 711 2.570243 2011-2012-baseline# TResult(id:32639904773054465, rsv:2.5702426433563232, screen_name:jamomajo, epoch:1296616934, text:What's up with these long ass commercial breaks, dang they was just on commercial break., followers_count:352, statuses_count:10536, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 32959675515281408 712 2.570243 2011-2012-baseline# TResult(id:32959675515281408, rsv:2.5702426433563232, screen_name:thehousingnews, epoch:1296693173, text:MIT Index Shows Gains for Commercial Property Prices - MITs commercial property price index released Wednesday show... http://ht.ly/1b9yTh, followers_count:2, statuses_count:4846, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 30578797505941505 713 2.570243 2011-2012-baseline# TResult(id:30578797505941505, rsv:2.5702426433563232, screen_name:citylawjobs, epoch:1296125528, text:Commercial Litigation Legal Executive: Commercial Litigation Legal Executive - £Dependant on Experience Fife Lit... http://bit.ly/ebJORO, followers_count:10, statuses_count:14435, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 33751842458443776 714 2.570243 2011-2012-baseline# TResult(id:33751842458443776, rsv:2.5702426433563232, screen_name:JayBoneMusic, epoch:1296882040, text:Zoosk commercial with the guy and darts is funny s#it!! Great commercial!!, followers_count:3027, statuses_count:17627, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 33955805367631873 715 2.570243 2011-2012-baseline# TResult(id:33955805367631873, rsv:2.5702426433563232, screen_name:kittuk, epoch:1296930669, text:2011 Super Bowl Predictions: 'Volkswagen Commercial: The Force' Beats 'Audi - Goodnight Commercial' http://bit.ly/iac2ut #seo, followers_count:32, statuses_count:42817, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34317009474813952 716 2.570243 2011-2012-baseline# TResult(id:34317009474813952, rsv:2.5702426433563232, screen_name:PublikunCZAR, epoch:1297016787, text:College Athletes Suffer Most From Today’s Commercialism - College Athletes Thrown For Loss By Commercialization of V... http://ow.ly/1bcTqs, followers_count:99, statuses_count:76896, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34329833391529984 717 2.570243 2011-2012-baseline# TResult(id:34329833391529984, rsv:2.5702426433563232, screen_name:SubmitArticle, epoch:1297019844, text:Tips About Choosing Commercial Car Insurance.: Needing commercial car insurance is a question which small busine... http://bit.ly/getpGi, followers_count:6335, statuses_count:30412, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34331013672861696 718 2.570243 2011-2012-baseline# TResult(id:34331013672861696, rsv:2.5702426433563232, screen_name:wikiANSWER2, epoch:1297020126, text:Tips About Choosing Commercial Car Insurance.: Needing commercial car insurance is a question which small busine... http://bit.ly/eRXLlh, followers_count:4366, statuses_count:21319, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34051435456892928 719 2.570243 2011-2012-baseline# TResult(id:34051435456892928, rsv:2.5702426433563232, screen_name:justpressprint, epoch:1296953469, text:Rochester commercial printing | Find commercial printing in Rochester, NY  DETAILS &gt; http://ping.fm/nek2W, followers_count:1621, statuses_count:1154, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 31917106966568960 720 2.570243 2011-2012-baseline# TResult(id:31917106966568960, rsv:2.5702426433563232, screen_name:ksetter, epoch:1296444605, text:Even the Hallmark commercials can make a girl cry. Lovin' the classic commercials they're playing tonight., followers_count:74, statuses_count:357, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 31841667640197121 721 2.570243 2011-2012-baseline# TResult(id:31841667640197121, rsv:2.5702426433563232, screen_name:cynical_redhead, epoch:1296426619, text:The only commercials I dislike more than psychotropic drug commercials are the ones involving people slurping and chomping food., followers_count:281, statuses_count:13480, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34905771816779777 722 2.570243 2011-2012-baseline# TResult(id:34905771816779777, rsv:2.5702426433563232, screen_name:CNNbusiness, epoch:1297157159, text:Commercial space race heats up - An emerging commercial space race just got more intense. http://ow.ly/1bes6B, followers_count:26, statuses_count:9236, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34888660205703168 723 2.570243 2011-2012-baseline# TResult(id:34888660205703168, rsv:2.5702426433563232, screen_name:CreativeFolknet, epoch:1297153079, text:#Design Vodafone Beauty Tips commercial with the Zoozoos: Vodafone commercial of ZooZoo on Tv commerc... http://bit.ly/gCdyvH #Wordpress, followers_count:4243, statuses_count:13892, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34422005293916160 724 2.570243 2011-2012-baseline# TResult(id:34422005293916160, rsv:2.5702426433563232, screen_name:viewofadam, epoch:1297041820, text:Who saw the sleepys commercial. AMAZING. THAT is a commercial people. And I support THAT., followers_count:1156, statuses_count:10425, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34422627464388608 725 2.570243 2011-2012-baseline# TResult(id:34422627464388608, rsv:2.5702426433563232, screen_name:JTrain_comedy, epoch:1297041968, text:They need to start showing commercials from last year or something....these commercials suck!!!, followers_count:143, statuses_count:2315, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34443283337838592 726 2.570243 2011-2012-baseline# TResult(id:34443283337838592, rsv:2.5702426433563232, screen_name:AVDawn, epoch:1297046893, text:Nice Mercedes commercial, though there is something WRONG having Puffy and Janis in the same commercial..., followers_count:252, statuses_count:1307, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34435604452216834 727 2.570243 2011-2012-baseline# TResult(id:34435604452216834, rsv:2.5702426433563232, screen_name:brynparry, epoch:1297045062, text:“@RandleGolf: Okay which would rather, Black Eyed Peas or 30 minutes of commercials?”2 hours if commercials, followers_count:250, statuses_count:516, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34436143890046977 728 2.570243 2011-2012-baseline# TResult(id:34436143890046977, rsv:2.5702426433563232, screen_name:MissyMimiM, epoch:1297045191, text:EMINEM & super bowl commercials... what? damn.. chrysler commercial imported from Detroit http://bit.ly/gOG1El, followers_count:672, statuses_count:484, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34437226079191040 729 2.570243 2011-2012-baseline# TResult(id:34437226079191040, rsv:2.5702426433563232, screen_name:CrispyJane__, epoch:1297045449, text:Why cant nvr get good commercials like this...all them borin ass state farm commercials lol, followers_count:875, statuses_count:16689, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34441768967610369 730 2.570243 2011-2012-baseline# TResult(id:34441768967610369, rsv:2.5702426433563232, screen_name:Orig_Glamazon, epoch:1297046532, text:@ImJDan  #sidenote did you know Kim has a SB commercial... *waits for commercial break for response*, followers_count:426, statuses_count:96301, lang:null, in_reply_to_status_id:34441455384793088, in_reply_to_user_id:24481451, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34425927995760640 731 2.570243 2011-2012-baseline# TResult(id:34425927995760640, rsv:2.5702426433563232, screen_name:Katie_Steiner, epoch:1297042755, text:Best Buy commercial was hilarious. But cars.com commercial actually made me want to use the product #brandbowl, followers_count:486, statuses_count:347, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34426484915445761 732 2.570243 2011-2012-baseline# TResult(id:34426484915445761, rsv:2.5702426433563232, screen_name:TribLocalMRiske, epoch:1297042888, text:Any fav commercials for #sb45?  We're a Ford family, but we really liked the VW Passat commercial, followers_count:382, statuses_count:1480, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34426920393248768 733 2.570243 2011-2012-baseline# TResult(id:34426920393248768, rsv:2.5702426433563232, screen_name:US_bieberfans, epoch:1297042992, text:#superbowl COMMERCIALS &gt;&gt; http://www.youtube.com/user/adblitz?feature=ticker &lt;&lt; including @justinbieber's commercial :D, followers_count:1885, statuses_count:22511, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34430227329318913 734 2.570243 2011-2012-baseline# TResult(id:34430227329318913, rsv:2.5702426433563232, screen_name:HollywoodLife, epoch:1297043780, text:Remeber when Adrien Brody won an Oscar? He now does beer commercials. Terrible beer commercials. #superbowl, followers_count:567, statuses_count:16040, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34431985736876032 735 2.570243 2011-2012-baseline# TResult(id:34431985736876032, rsv:2.5702426433563232, screen_name:iRyan77, epoch:1297044199, text:Yes that was a very Good #Detroit commercial too! RT @rayray14: Great #Chrysler 200 commercial., followers_count:383, statuses_count:9667, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34417157106302976 736 2.570243 2011-2012-baseline# TResult(id:34417157106302976, rsv:2.5702426433563232, screen_name:lilchase87, epoch:1297040664, text:so da commercials during super bowl always are funny as hell and better than any otha commercials all year., followers_count:45, statuses_count:2669, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34399052627968000 737 2.570243 2011-2012-baseline# TResult(id:34399052627968000, rsv:2.5702426433563232, screen_name:thatwoman, epoch:1297036347, text:Doritos commercial with finger licking completely grossed family out and Pepsi Max commercial upset family on a number of levels, followers_count:823, statuses_count:10649, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34390504938549248 738 2.570243 2011-2012-baseline# TResult(id:34390504938549248, rsv:2.5702426433563232, screen_name:Anandmistry1, epoch:1297034309, text:#cantwait to see justin biebers best buy commercial, kim k's commercial and pirates of the carribean trailer!, followers_count:243, statuses_count:2542, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34392084014170112 739 2.570243 2011-2012-baseline# TResult(id:34392084014170112, rsv:2.5702426433563232, screen_name:_overthere, epoch:1297034686, text:@spy_barbie I'm just watching it for the commercials. They always have brand new, awesome commercials :p, followers_count:152, statuses_count:13583, lang:null, in_reply_to_status_id:34391705570508801, in_reply_to_user_id:19496238, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34403679972884480 740 2.570243 2011-2012-baseline# TResult(id:34403679972884480, rsv:2.5702426433563232, screen_name:momnoir, epoch:1297037451, text:So far my mom thinks the chevy cruze commercial is winning. I haven't laughed at any Doritos commercials., followers_count:1071, statuses_count:21024, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34403749157937152 741 2.570243 2011-2012-baseline# TResult(id:34403749157937152, rsv:2.5702426433563232, screen_name:darrylw71, epoch:1297037467, text:@Jon_Favreau commercials are overlayed with canadian network commercials. Thx for posting link before the game! http://bit.ly/hFMPDR, followers_count:113, statuses_count:2456, lang:null, in_reply_to_status_id:34401944252583936, in_reply_to_user_id:22677790, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34404796291096576 742 2.570243 2011-2012-baseline# TResult(id:34404796291096576, rsv:2.5702426433563232, screen_name:NicholasLyle, epoch:1297037717, text:No commercial will beat that Eminem commercial in laughs.  "...and I always hate 'em!", followers_count:65, statuses_count:22, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34405925674553344 743 2.570243 2011-2012-baseline# TResult(id:34405925674553344, rsv:2.5702426433563232, screen_name:BigBlueMan, epoch:1297037986, text:After the Go Daddy commercial, I think I can safely go to the kitchen during commercials..., followers_count:1540, statuses_count:11778, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34412215616413696 744 2.570243 2011-2012-baseline# TResult(id:34412215616413696, rsv:2.5702426433563232, screen_name:BNERDPRODUCTION, epoch:1297039486, text:Brisk commercial was cool, I already knew about super 8, still waiting on that awesome commercial., followers_count:42, statuses_count:1760, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34413704028094464 745 2.570243 2011-2012-baseline# TResult(id:34413704028094464, rsv:2.5702426433563232, screen_name:hrbrmstr, epoch:1297039841, text:ZOMG! Captain America commercial! Best. Commercial. Ever! Way to go, @Marvel!, followers_count:1156, statuses_count:22035, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34410392037888000 746 2.570243 2011-2012-baseline# TResult(id:34410392037888000, rsv:2.5702426433563232, screen_name:allisonrabeloo, epoch:1297039051, text:Pepsi Max commercial! gave me a six pack :) can't wait for @KimKardashian s commercial :D, followers_count:65, statuses_count:1327, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34411129597861888 747 2.570243 2011-2012-baseline# TResult(id:34411129597861888, rsv:2.5702426433563232, screen_name:digitaladtools, epoch:1297039227, text:Media Decoder: Ad Watch: Blogging the Commercials Media Decoder live-blogs the Super Bowl XLV commercials. http://nyti.ms/f6Uffz, followers_count:16671, statuses_count:22300, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34386146142195713 748 2.570243 2011-2012-baseline# TResult(id:34386146142195713, rsv:2.5702426433563232, screen_name:iSMiLEZatYoMAMA, epoch:1297033270, text:i hope these commercials what niggas amping them up to be..cause last years commercials were shitty.af.., followers_count:280, statuses_count:11096, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
